,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
511,INFOSYSTCH,EQ,18-Jan-2002,4128.4,4195.0,4195.0,3910.05,3928.0,3952.35,4006.76,673331,2697876038.55,-,      80742,         11.99
512,INFOSYSTCH,EQ,21-Jan-2002,3952.35,3974.0,3990.0,3831.0,3925.0,3913.15,3912.63,617176,2414781535.05,-,      39378,          6.38
513,INFOSYSTCH,EQ,22-Jan-2002,3913.15,3926.0,4039.0,3915.3,3981.0,3996.2,3988.08,620312,2473853328.1,-,      60579,          9.77
514,INFOSYSTCH,EQ,23-Jan-2002,3996.2,3955.3,3980.0,3852.3,3885.0,3881.55,3908.34,507738,1984411330.25,-,      72730,         14.32
515,INFOSYSTCH,EQ,24-Jan-2002,3881.55,3989.0,3989.0,3850.0,3851.3,3858.9,3883.74,433003,1681673223.6,-,      68334,         15.78
516,INFOSYSTCH,EQ,25-Jan-2002,3858.9,3898.0,3909.9,3800.0,3840.0,3827.3,3849.67,563358,2168742563.3,-,      62651,         11.12
517,INFOSYSTCH,EQ,28-Jan-2002,3827.3,3974.0,3974.0,3750.1,3760.0,3792.65,3831.62,490896,1880926943.75,-,      55811,         11.37
518,INFOSYSTCH,EQ,29-Jan-2002,3792.65,3791.25,3868.0,3752.7,3769.9,3774.5,3812.81,600197,2288436722.55,-,      89655,         14.94
519,INFOSYSTCH,EQ,30-Jan-2002,3774.5,3750.0,3750.0,3633.0,3670.0,3667.75,3670.47,644173,2364415714.25,-,     106739,         16.57
520,INFOSYSTCH,EQ,31-Jan-2002,3667.75,3750.0,3919.0,3732.25,3880.2,3877.7,3835.42,844319,3238319708.75,-,     160942,         19.06
521,INFOSYSTCH,EQ,01-Feb-2002,3877.7,3951.2,3979.0,3776.0,3784.9,3824.1,3874.79,635479,2462350117.15,-,      75739,         11.92
522,INFOSYSTCH,EQ,04-Feb-2002,3824.1,3815.05,3815.05,3686.0,3716.0,3709.7,3721.29,526683,1959941451.0,-,      70286,         13.35
523,INFOSYSTCH,EQ,05-Feb-2002,3709.7,3666.0,3785.0,3641.1,3754.0,3746.1,3739.23,538150,2012264628.25,-,      37547,          6.98
524,INFOSYSTCH,EQ,06-Feb-2002,3746.1,3756.0,3950.0,3756.0,3914.0,3918.8,3847.3,527060,2027756299.3,-,      68125,         12.93
525,INFOSYSTCH,EQ,07-Feb-2002,3918.8,3950.0,3960.0,3650.0,3665.0,3673.05,3740.31,1075733,4023572177.65,-,     215159,         20.00
526,INFOSYSTCH,EQ,08-Feb-2002,3673.05,3670.0,3818.8,3660.0,3696.05,3696.0,3741.92,608186,2275783394.7,-,      73617,         12.10
527,INFOSYSTCH,EQ,11-Feb-2002,3696.0,3800.0,3829.7,3720.0,3726.0,3745.5,3774.35,607305,2292180529.45,-,      47082,          7.75
528,INFOSYSTCH,EQ,12-Feb-2002,3745.5,3771.0,3807.7,3728.1,3762.2,3754.6,3765.52,420699,1584151835.6,-,      25907,          6.16
529,INFOSYSTCH,EQ,13-Feb-2002,3754.6,3790.0,3863.4,3762.0,3813.0,3788.65,3811.58,659524,2513830979.9,-,      62586,          9.49
530,INFOSYSTCH,EQ,14-Feb-2002,3788.65,3868.0,3925.0,3807.05,3830.2,3834.1,3842.66,340249,1307461407.75,-,      37569,         11.04
531,INFOSYSTCH,EQ,15-Feb-2002,3834.1,3850.0,3874.0,3815.0,3836.1,3836.7,3841.39,343523,1319604200.9,-,      45759,         13.32
532,INFOSYSTCH,EQ,18-Feb-2002,3836.7,3818.0,3818.0,3707.1,3734.1,3729.3,3739.36,354562,1325833215.05,-,      85006,         23.97
533,INFOSYSTCH,EQ,19-Feb-2002,3729.3,3750.25,3785.0,3678.0,3685.0,3707.2,3739.67,407836,1525171001.7,-,      64113,         15.72
534,INFOSYSTCH,EQ,20-Feb-2002,3707.2,3630.0,3690.0,3611.0,3664.7,3649.65,3657.75,339075,1240251830.2,-,-,-
535,INFOSYSTCH,EQ,21-Feb-2002,3649.65,3719.0,3743.8,3645.0,3655.0,3658.15,3694.99,398869,1473816272.8,-,      83113,         20.84
536,INFOSYSTCH,EQ,22-Feb-2002,3658.15,3629.0,3734.0,3612.0,3723.7,3697.4,3660.14,384266,1406468760.55,-,      67549,         17.58
537,INFOSYSTCH,EQ,25-Feb-2002,3697.4,3699.0,3769.7,3662.35,3720.0,3746.1,3731.09,376253,1403835312.45,-,      41019,         10.90
538,INFOSYSTCH,EQ,26-Feb-2002,3746.1,3765.15,3857.7,3755.0,3850.0,3837.05,3802.32,488564,1857677476.5,-,     102431,         20.97
539,INFOSYSTCH,EQ,27-Feb-2002,3837.05,3860.0,3900.0,3800.0,3824.0,3834.95,3844.22,470202,1807558278.55,-,      74107,         15.76
540,INFOSYSTCH,EQ,28-Feb-2002,3834.95,3830.0,3830.0,3489.0,3489.0,3533.3,3646.44,854019,3114132906.7,-,     193667,         22.68
541,INFOSYSTCH,EQ,01-Mar-2002,3533.3,3510.0,3649.0,3495.0,3605.0,3614.5,3567.71,456141,1627378247.45,-,      60779,         13.32
542,INFOSYSTCH,EQ,04-Mar-2002,3614.5,3700.0,3760.0,3622.2,3650.0,3645.0,3684.07,501314,1846875159.5,-,      89466,         17.85
543,INFOSYSTCH,EQ,05-Mar-2002,3645.0,3725.0,3883.95,3725.0,3847.0,3832.15,3826.45,896638,3430939779.6,-,     175817,         19.61
544,INFOSYSTCH,EQ,06-Mar-2002,3832.15,3851.25,3952.5,3785.0,3936.5,3921.85,3862.42,724188,2797117670.0,-,     111332,         15.37
545,INFOSYSTCH,EQ,07-Mar-2002,3921.85,3960.1,4169.95,3950.0,4168.0,4126.3,4054.67,1058801,4293092219.35,-,     152931,         14.44
546,INFOSYSTCH,EQ,08-Mar-2002,4126.3,4180.0,4254.0,4058.0,4201.0,4230.5,4168.48,1050943,4380833543.9,-,     106028,         10.09
547,INFOSYSTCH,EQ,11-Mar-2002,4230.5,4225.0,4295.0,4129.0,4230.0,4237.45,4229.29,1036655,4384318466.3,-,-,-
548,INFOSYSTCH,EQ,12-Mar-2002,4237.45,4200.0,4254.4,4135.0,4140.0,4189.85,4209.7,868070,3654313377.6,-,     149490,          7.85
549,INFOSYSTCH,EQ,13-Mar-2002,4189.85,4139.9,4164.85,4035.0,4060.0,4055.7,4103.47,667002,2737025633.0,-,      67320,         10.09
550,INFOSYSTCH,EQ,14-Mar-2002,4055.7,4000.0,4099.0,4000.0,4063.0,4039.85,4050.84,571057,2313263378.8,-,      26698,          4.68
551,INFOSYSTCH,EQ,15-Mar-2002,4039.85,4040.0,4093.0,3962.0,4000.0,3994.9,4020.35,815438,3278343391.45,-,     142368,         17.46
552,INFOSYSTCH,EQ,18-Mar-2002,3994.9,4077.7,4077.7,3962.0,3975.0,3992.6,4007.17,456298,1828462991.6,-,      80899,         17.73
553,INFOSYSTCH,EQ,19-Mar-2002,3992.6,3991.0,4008.0,3917.0,3941.0,3948.6,3947.98,521385,2058415244.8,-,      69548,         13.34
554,INFOSYSTCH,EQ,20-Mar-2002,3948.6,3955.0,3983.0,3883.0,3890.0,3904.05,3923.4,524571,2058104066.45,-,     109425,         20.86
555,INFOSYSTCH,EQ,21-Mar-2002,3904.05,3889.0,3889.0,3810.0,3810.0,3824.2,3843.24,339270,1303897173.45,-,      70956,         20.91
556,INFOSYSTCH,EQ,22-Mar-2002,3824.2,3893.0,3908.0,3805.05,3826.3,3832.9,3850.54,591014,2275722524.8,-,     104463,         17.68
557,INFOSYSTCH,EQ,26-Mar-2002,3832.9,3830.0,3855.0,3646.1,3655.0,3676.05,3713.01,554113,2057428068.1,-,     120229,         21.70
558,INFOSYSTCH,EQ,27-Mar-2002,3676.05,4000.0,4000.0,3661.2,3670.0,3680.45,3694.09,405935,1499561401.7,-,      61051,         15.04
559,INFOSYSTCH,EQ,28-Mar-2002,3680.45,3690.1,3833.9,3687.05,3731.2,3748.6,3763.1,744939,2803279012.05,-,     168400,         22.61
560,INFOSYSTCH,EQ,01-Apr-2002,3748.6,3784.0,3784.0,3531.15,3538.0,3566.15,3623.27,584763,2118752678.45,-,     106321,         18.18
561,INFOSYSTCH,EQ,02-Apr-2002,3566.15,3567.7,3630.0,3534.9,3555.0,3561.05,3585.51,589231,2112691499.4,-,      59937,         10.17
562,INFOSYSTCH,EQ,03-Apr-2002,3561.05,3520.0,3550.0,3495.55,3540.0,3520.5,3525.27,437600,1542659540.05,-,      75094,         17.16
563,INFOSYSTCH,EQ,04-Apr-2002,3520.5,3512.25,3675.0,3512.25,3670.0,3650.5,3622.07,621651,2251666021.6,-,     125384,         20.17
564,INFOSYSTCH,EQ,05-Apr-2002,3650.5,3674.0,3713.0,3605.0,3637.85,3629.4,3648.58,398518,1454026484.8,-,      55200,         13.85
565,INFOSYSTCH,EQ,08-Apr-2002,3629.4,3649.0,3700.0,3612.2,3628.2,3624.05,3648.51,371094,1353940772.8,-,      59450,         16.02
566,INFOSYSTCH,EQ,09-Apr-2002,3624.05,3608.0,3634.0,3513.0,3605.0,3600.1,3564.2,601676,2144495485.25,-,     120361,         20.00
567,INFOSYSTCH,EQ,10-Apr-2002,3600.1,3620.0,3799.0,3556.35,3759.0,3778.5,3713.48,933231,3465535164.55,-,     136162,         14.59
568,INFOSYSTCH,EQ,11-Apr-2002,3778.5,3826.0,3899.9,3802.2,3888.1,3882.3,3852.14,792461,3052668379.95,-,     192674,         24.31
569,INFOSYSTCH,EQ,12-Apr-2002,3882.3,3837.7,3949.0,3803.15,3880.0,3897.6,3874.84,528188,2046642804.65,-,      86952,         16.46
570,INFOSYSTCH,EQ,15-Apr-2002,3897.6,3900.0,3900.0,3800.0,3801.0,3810.15,3833.42,370959,1422040200.1,-,      42750,         11.52
571,INFOSYSTCH,EQ,16-Apr-2002,3810.15,3799.0,3839.0,3765.0,3825.05,3812.3,3802.95,381383,1450379573.1,-,-,-
572,INFOSYSTCH,EQ,17-Apr-2002,3812.3,3860.15,3978.0,3860.15,3945.0,3955.45,3950.18,614206,2426224697.25,-,      96474,         15.71
573,INFOSYSTCH,EQ,18-Apr-2002,3955.45,3960.0,3999.0,3910.0,3990.0,3961.6,3945.07,319045,1258654383.4,-,      59760,         18.73
574,INFOSYSTCH,EQ,19-Apr-2002,3961.6,3950.0,3967.8,3820.0,3841.0,3850.9,3874.45,454849,1762290637.0,-,      97738,         21.49
575,INFOSYSTCH,EQ,22-Apr-2002,3850.9,3860.0,3970.0,3777.0,3960.0,3940.85,3874.93,468900,1816955194.5,-,     100653,         21.47
576,INFOSYSTCH,EQ,23-Apr-2002,3940.85,3640.0,3948.9,3640.0,3911.35,3929.0,3905.61,507972,1983941560.35,-,      53814,         10.59
577,INFOSYSTCH,EQ,24-Apr-2002,3929.0,3895.0,3934.45,3855.0,3882.0,3883.9,3897.57,302810,1180224058.75,-,-,-
578,INFOSYSTCH,EQ,25-Apr-2002,3883.9,3868.8,3870.0,3766.3,3775.0,3795.8,3825.7,255079,975855679.85,-,     105619,         18.93
579,INFOSYSTCH,EQ,26-Apr-2002,3795.8,3805.0,3834.9,3775.0,3833.0,3805.85,3804.06,249415,948789045.2,-,      34628,         13.88
580,INFOSYSTCH,EQ,29-Apr-2002,3805.85,3790.0,3798.0,3622.0,3635.0,3635.05,3687.51,402776,1485241774.65,-,     113748,         28.24
581,INFOSYSTCH,EQ,30-Apr-2002,3635.05,3640.0,3722.0,3626.2,3673.05,3684.05,3684.99,345592,1273503693.25,-,-,-
582,INFOSYSTCH,EQ,02-May-2002,3684.05,3720.0,3785.0,3720.0,3744.0,3747.85,3755.19,303868,1141083022.85,-,      56244,         18.51
583,INFOSYSTCH,EQ,03-May-2002,3747.85,3719.7,3785.0,3705.35,3780.0,3753.85,3732.49,200521,748442125.45,-,      36777,         18.34
584,INFOSYSTCH,EQ,06-May-2002,3753.85,3755.0,3759.8,3705.0,3720.0,3728.35,3724.65,179272,667724558.5,-,      52099,         29.06
585,INFOSYSTCH,EQ,07-May-2002,3728.35,3694.0,3742.0,3660.0,3732.0,3721.35,3698.3,189552,701019464.0,-,      17287,          9.12
586,INFOSYSTCH,EQ,08-May-2002,3721.35,3751.2,3824.0,3750.0,3821.95,3806.4,3799.69,268848,1021539228.3,-,      52245,         19.43
587,INFOSYSTCH,EQ,09-May-2002,3806.4,3906.0,3950.0,3805.3,3807.0,3842.7,3887.95,300551,1168526430.55,-,      54664,         18.19
588,INFOSYSTCH,EQ,10-May-2002,3842.7,3805.0,3849.0,3755.05,3834.8,3812.95,3793.28,195564,741828805.25,-,      21755,         11.12
589,INFOSYSTCH,EQ,13-May-2002,3812.95,3805.0,3850.0,3770.0,3848.0,3830.15,3815.82,160568,612698006.9,-,      18096,         11.27
590,INFOSYSTCH,EQ,14-May-2002,3830.15,3872.0,3879.45,3791.2,3800.0,3841.3,3852.15,258216,994687319.1,-,      34596,         13.40
591,INFOSYSTCH,EQ,15-May-2002,3841.3,3850.0,3938.0,3850.0,3878.0,3872.45,3895.46,531340,2069812037.45,-,     133575,         25.14
592,INFOSYSTCH,EQ,16-May-2002,3872.45,3882.0,3885.0,3785.5,3815.0,3809.45,3827.13,279517,1069747128.0,-,      39677,         14.19
593,INFOSYSTCH,EQ,17-May-2002,3809.45,3810.0,3834.0,3740.0,3788.0,3782.1,3783.76,304021,1150343610.0,-,      34625,         11.39
594,INFOSYSTCH,EQ,20-May-2002,3782.1,3750.0,3839.65,3750.0,3765.0,3777.6,3800.37,402706,1530431093.65,-,      93492,         23.22
595,INFOSYSTCH,EQ,21-May-2002,3777.6,3626.2,3725.0,3580.0,3620.0,3613.45,3634.79,470710,1710933037.0,-,      75159,         15.97
596,INFOSYSTCH,EQ,22-May-2002,3613.45,3580.0,3688.0,3555.0,3664.0,3651.0,3617.6,488838,1768419036.1,-,      88710,         18.15
597,INFOSYSTCH,EQ,23-May-2002,3651.0,3650.0,3670.0,3597.0,3655.0,3640.9,3628.94,282080,1023650337.1,-,      48714,         17.27
598,INFOSYSTCH,EQ,24-May-2002,3640.9,3715.25,3800.0,3698.0,3770.0,3779.85,3749.22,313206,1174276885.45,-,      46125,         14.73
599,INFOSYSTCH,EQ,27-May-2002,3779.85,3771.0,3775.0,3665.0,3687.0,3686.1,3709.54,307431,1140427596.15,-,      70181,         22.83
600,INFOSYSTCH,EQ,28-May-2002,3686.1,3669.0,3669.0,3501.0,3510.0,3514.35,3549.78,492083,1746788414.7,-,      99401,         20.20
601,INFOSYSTCH,EQ,29-May-2002,3514.35,3511.9,3584.0,3450.0,3540.0,3544.65,3510.25,719077,2524140309.15,-,-,-
602,INFOSYSTCH,EQ,30-May-2002,3544.65,3515.0,3570.0,3502.0,3558.1,3545.45,3540.37,342123,1211242470.25,-,-,-
603,INFOSYSTCH,EQ,31-May-2002,3545.45,3520.0,3545.0,3352.3,3366.0,3388.6,3430.54,709011,2432292792.5,-,-,-
604,INFOSYSTCH,EQ,03-Jun-2002,3388.6,3419.0,3444.9,3286.1,3299.0,3329.7,3372.55,605625,2042498092.85,-,     111224,         18.37
605,INFOSYSTCH,EQ,04-Jun-2002,3329.7,3285.0,3350.0,3285.0,3344.0,3331.9,3323.05,440210,1462840291.45,-,      57518,         13.07
606,INFOSYSTCH,EQ,05-Jun-2002,3331.9,3348.8,3478.0,3348.8,3432.0,3442.4,3419.23,568873,1945108986.55,-,     113763,         20.00
607,INFOSYSTCH,EQ,06-Jun-2002,3442.4,3457.2,3489.0,3386.35,3410.0,3418.25,3434.42,527804,1812699286.2,-,      60747,         11.51
608,INFOSYSTCH,EQ,07-Jun-2002,3418.25,3350.0,3350.0,3240.0,3240.0,3246.45,3273.92,745304,2440066343.55,-,     171777,         23.05
609,INFOSYSTCH,EQ,10-Jun-2002,3246.45,3301.0,3399.0,3301.0,3378.1,3375.65,3356.71,427603,1435338835.3,-,      95028,         22.22
610,INFOSYSTCH,EQ,11-Jun-2002,3375.65,3450.0,3550.0,3440.0,3549.0,3530.65,3487.88,464040,1618517012.4,-,      87407,         18.84
611,INFOSYSTCH,EQ,12-Jun-2002,3530.65,3535.0,3535.0,3451.0,3490.0,3478.6,3473.09,295120,1024978798.35,-,      43063,         14.59
612,INFOSYSTCH,EQ,13-Jun-2002,3478.6,3511.2,3530.0,3441.35,3453.0,3459.7,3483.72,272009,947603652.3,-,      40728,         14.97
613,INFOSYSTCH,EQ,14-Jun-2002,3459.7,3450.0,3454.9,3377.35,3382.6,3390.15,3412.82,298562,1018936964.9,-,      70684,         23.67
614,INFOSYSTCH,EQ,17-Jun-2002,3390.15,3405.1,3444.0,3360.1,3368.0,3380.55,3391.91,308785,1047371316.4,-,      76560,         24.79
615,INFOSYSTCH,EQ,18-Jun-2002,3380.55,3420.0,3428.0,3271.3,3273.0,3286.5,3335.77,459671,1533358742.5,-,     108595,         23.62
616,INFOSYSTCH,EQ,19-Jun-2002,3286.5,3269.0,3304.95,3131.0,3163.0,3151.25,3192.02,867119,2767859308.55,-,     200214,         23.09
617,INFOSYSTCH,EQ,20-Jun-2002,3151.25,3125.0,3279.0,3125.0,3245.0,3259.9,3232.12,655760,2119496251.35,-,      63577,          9.70
618,INFOSYSTCH,EQ,21-Jun-2002,3259.9,3234.4,3234.4,3121.0,3129.0,3139.55,3163.43,541970,1714485026.7,-,      99918,         18.44
619,INFOSYSTCH,EQ,24-Jun-2002,3139.55,3118.0,3207.4,3095.25,3191.05,3187.95,3165.6,543324,1719947284.85,-,      44191,          8.13
620,INFOSYSTCH,EQ,25-Jun-2002,3187.95,3211.2,3229.0,3135.0,3195.5,3195.8,3185.57,635640,2024876652.45,-,      73995,         11.64
621,INFOSYSTCH,EQ,26-Jun-2002,3195.8,3140.0,3155.05,3052.3,3062.0,3069.4,3106.65,670921,2084317641.7,-,      85514,         12.75
622,INFOSYSTCH,EQ,27-Jun-2002,3069.4,3085.0,3198.5,3085.0,3174.0,3171.15,3165.17,753058,2383556523.75,-,     172663,         22.93
623,INFOSYSTCH,EQ,28-Jun-2002,3171.15,3211.1,3295.0,3211.1,3289.5,3280.45,3250.72,508677,1653565179.5,-,      86076,         16.92
624,INFOSYSTCH,EQ,01-Jul-2002,3280.45,3300.0,3337.0,3264.0,3300.0,3318.1,3304.27,423222,1398441267.8,-,      55727,         13.17
625,INFOSYSTCH,EQ,02-Jul-2002,3318.1,3268.35,3295.0,3239.0,3288.0,3264.25,3264.47,417101,1361614741.6,-,      59441,         14.25
626,INFOSYSTCH,EQ,03-Jul-2002,3264.25,3260.1,3393.9,3260.1,3389.9,3379.75,3358.14,609813,2047837536.85,-,      70103,         11.50
627,INFOSYSTCH,EQ,04-Jul-2002,3379.75,3413.3,3447.0,3333.0,3346.3,3358.35,3404.62,600058,2042971265.95,-,      49686,          8.28
628,INFOSYSTCH,EQ,05-Jul-2002,3358.35,3370.0,3424.9,3341.0,3419.5,3410.4,3378.11,396167,1338297656.3,-,      52789,         13.32
629,INFOSYSTCH,EQ,08-Jul-2002,3410.4,3453.3,3470.0,3400.05,3415.0,3427.0,3436.76,394126,1354517557.35,-,      51103,         12.97
630,INFOSYSTCH,EQ,09-Jul-2002,3427.0,3425.0,3429.7,3381.1,3400.1,3391.1,3402.02,322000,1095450263.65,-,      28949,          8.99
631,INFOSYSTCH,EQ,10-Jul-2002,3391.1,3450.3,3480.0,3316.3,3318.0,3333.65,3398.35,783675,2663199721.1,-,      60187,          7.68
632,INFOSYSTCH,EQ,11-Jul-2002,3333.65,3298.7,3319.0,3260.0,3302.0,3301.75,3289.34,538907,1772649066.5,-,      38941,          7.23
633,INFOSYSTCH,EQ,12-Jul-2002,3301.75,3326.35,3350.0,3301.6,3310.0,3320.55,3326.98,378913,1260636470.45,-,      23202,          6.12
634,INFOSYSTCH,EQ,15-Jul-2002,3320.55,3295.0,3295.0,3213.15,3246.3,3247.1,3243.01,344572,1117450351.45,-,      39915,         11.58
635,INFOSYSTCH,EQ,16-Jul-2002,3247.1,3230.0,3274.0,3158.25,3162.0,3168.6,3216.24,579424,1863569285.8,-,      78048,         13.47
636,INFOSYSTCH,EQ,17-Jul-2002,3168.6,3158.0,3215.0,3123.3,3204.0,3184.55,3160.64,473311,1495964291.5,-,      55509,         11.73
637,INFOSYSTCH,EQ,18-Jul-2002,3184.55,3236.0,3236.0,3162.8,3220.0,3207.6,3197.95,563153,1800937123.1,-,     113348,         20.13
638,INFOSYSTCH,EQ,19-Jul-2002,3207.6,3170.0,3178.95,3136.65,3177.0,3166.05,3162.85,309931,980265152.75,-,      46366,         14.96
639,INFOSYSTCH,EQ,22-Jul-2002,3166.05,3120.0,3120.0,3066.1,3078.0,3089.4,3090.96,503322,1555750674.3,-,      87345,         17.35
640,INFOSYSTCH,EQ,23-Jul-2002,3089.4,3062.35,3228.0,3062.35,3220.25,3212.25,3157.41,591745,1868379469.35,-,      72055,         12.18
641,INFOSYSTCH,EQ,24-Jul-2002,3212.25,3150.0,3170.0,3055.55,3066.0,3072.4,3108.83,598725,1861332094.9,-,      98961,         16.53
642,INFOSYSTCH,EQ,25-Jul-2002,3072.4,3150.0,3179.0,3073.1,3080.0,3103.75,3122.76,632461,1975022247.45,-,      75818,         11.99
643,INFOSYSTCH,EQ,26-Jul-2002,3103.75,3029.8,3048.0,2975.0,3024.0,3016.45,3013.07,678773,2045187577.7,-,     124005,         18.27
644,INFOSYSTCH,EQ,29-Jul-2002,3016.45,3048.7,3048.7,2980.1,3001.0,3004.45,3003.93,507794,1525379048.75,-,      74625,         14.70
645,INFOSYSTCH,EQ,30-Jul-2002,3004.45,3070.0,3134.85,3018.0,3034.7,3038.3,3092.84,747848,2312975003.0,-,     154501,         20.66
646,INFOSYSTCH,EQ,31-Jul-2002,3038.3,2992.3,3079.0,2975.15,3058.9,3033.4,3025.52,589170,1782544098.15,-,      77172,         13.10
647,INFOSYSTCH,EQ,01-Aug-2002,3033.4,3060.0,3082.0,3026.1,3050.0,3055.2,3055.69,461469,1410105344.15,-,      53761,         11.65
648,INFOSYSTCH,EQ,02-Aug-2002,3055.2,3015.0,3025.0,2937.0,3024.0,3004.75,2983.22,586717,1750304698.7,-,      52727,          8.99
649,INFOSYSTCH,EQ,05-Aug-2002,3004.75,3030.0,3109.0,3021.0,3100.0,3083.45,3060.8,456511,1397290378.15,-,      43153,          9.45
650,INFOSYSTCH,EQ,06-Aug-2002,3083.45,3040.0,3154.8,3030.0,3147.0,3130.25,3078.09,436071,1342264422.2,-,      47180,         10.82
651,INFOSYSTCH,EQ,07-Aug-2002,3130.25,3190.0,3190.0,3110.1,3112.0,3130.2,3159.86,477028,1507340190.05,-,      44200,          9.27
652,INFOSYSTCH,EQ,08-Aug-2002,3130.2,3130.0,3163.4,3085.0,3090.0,3099.35,3130.24,504027,1577724912.65,-,      68593,         13.61
653,INFOSYSTCH,EQ,09-Aug-2002,3099.35,3139.9,3184.9,3062.3,3157.05,3162.3,3113.47,733499,2283723617.2,-,      97467,         13.29
654,INFOSYSTCH,EQ,12-Aug-2002,3162.3,3165.0,3239.95,3145.0,3224.0,3228.05,3200.58,585327,1873388232.7,-,     105544,         18.03
655,INFOSYSTCH,EQ,13-Aug-2002,3228.05,3215.5,3249.0,3208.0,3249.0,3228.95,3227.25,322804,1041769972.0,-,      41669,         12.91
656,INFOSYSTCH,EQ,14-Aug-2002,3228.95,3199.7,3204.75,3151.6,3157.5,3159.45,3172.23,381559,1210392360.65,-,      39484,         10.35
657,INFOSYSTCH,EQ,16-Aug-2002,3159.45,3191.3,3225.05,3183.1,3207.25,3211.0,3203.86,355971,1140482259.15,-,      56288,         15.81
658,INFOSYSTCH,EQ,19-Aug-2002,3211.0,3225.05,3243.7,3210.65,3212.0,3228.35,3228.32,372855,1203694642.7,-,      28200,          7.56
659,INFOSYSTCH,EQ,20-Aug-2002,3228.35,3252.1,3368.3,3246.0,3351.0,3323.1,3291.64,552307,1817998285.05,-,     132127,         23.92
660,INFOSYSTCH,EQ,21-Aug-2002,3323.1,3300.05,3405.0,3300.05,3393.0,3391.45,3354.15,701699,2353603332.05,-,     124260,         17.71
661,INFOSYSTCH,EQ,22-Aug-2002,3391.45,3410.35,3432.0,3356.0,3396.0,3371.3,3387.36,589471,1996753239.3,-,      73594,         12.48
662,INFOSYSTCH,EQ,23-Aug-2002,3371.3,3385.25,3545.0,3385.25,3537.0,3533.0,3477.7,1300149,4521531475.5,-,     233564,         17.96
663,INFOSYSTCH,EQ,26-Aug-2002,3533.0,3399.0,3519.85,3399.0,3469.0,3488.55,3479.24,608952,2118688193.85,-,      98979,         16.25
664,INFOSYSTCH,EQ,27-Aug-2002,3488.55,3480.35,3550.0,3408.0,3423.7,3421.2,3472.9,1093619,3798024044.1,-,      95666,          8.75
665,INFOSYSTCH,EQ,28-Aug-2002,3421.2,3400.0,3448.0,3373.2,3448.0,3426.85,3403.95,558211,1900120945.55,-,      44305,          7.94
666,INFOSYSTCH,EQ,29-Aug-2002,3426.85,3404.0,3539.95,3396.55,3530.0,3487.5,3452.64,879107,3035241535.55,-,      96790,         11.01
667,INFOSYSTCH,EQ,30-Aug-2002,3487.5,3497.0,3634.7,3480.0,3621.2,3604.4,3548.88,752440,2670320201.9,-,     112008,         14.89
668,INFOSYSTCH,EQ,02-Sep-2002,3604.4,3645.3,3664.0,3561.25,3579.0,3577.9,3592.09,561572,2017218399.3,-,      41767,          7.44
669,INFOSYSTCH,EQ,03-Sep-2002,3577.9,3558.8,3560.0,3482.3,3486.2,3494.7,3511.0,575988,2022295974.7,-,      85166,         14.79
670,INFOSYSTCH,EQ,04-Sep-2002,3494.7,3448.8,3518.0,3421.6,3495.0,3502.85,3465.94,661413,2292418358.5,-,      61909,          9.36
671,INFOSYSTCH,EQ,05-Sep-2002,3502.85,3500.35,3609.95,3500.0,3575.0,3581.75,3570.98,909721,3248599280.5,-,     110387,         12.13
672,INFOSYSTCH,EQ,06-Sep-2002,3581.75,3542.0,3573.0,3486.35,3560.2,3532.25,3525.7,806232,2842531255.2,-,      52552,          6.52
673,INFOSYSTCH,EQ,09-Sep-2002,3532.25,3547.8,3629.85,3481.0,3585.0,3602.15,3570.86,682812,2438225565.8,-,      74503,         10.91
674,INFOSYSTCH,EQ,11-Sep-2002,3602.15,3625.0,3707.7,3625.0,3696.0,3691.65,3684.11,708434,2609947223.25,-,      92102,         13.00
675,INFOSYSTCH,EQ,12-Sep-2002,3691.65,3669.9,3685.0,3627.0,3662.0,3644.85,3650.63,418818,1528947910.55,-,      38873,          9.28
676,INFOSYSTCH,EQ,13-Sep-2002,3644.85,3608.0,3608.0,3556.1,3582.3,3570.5,3579.93,426807,1527939331.75,-,      59580,         13.96
677,INFOSYSTCH,EQ,16-Sep-2002,3570.5,3560.2,3589.9,3511.0,3570.5,3560.35,3559.82,525343,1870128966.2,-,      28243,          5.38
678,INFOSYSTCH,EQ,17-Sep-2002,3560.35,3582.35,3684.0,3582.35,3670.0,3668.8,3641.22,687226,2502342784.65,-,     127911,         18.61
679,INFOSYSTCH,EQ,18-Sep-2002,3668.8,3631.3,3631.3,3557.0,3562.0,3568.4,3593.27,740090,2659341904.55,-,     159834,         21.60
680,INFOSYSTCH,EQ,19-Sep-2002,3568.4,3565.0,3570.0,3483.05,3498.0,3495.8,3516.5,725533,2551336934.45,-,     122057,         16.82
681,INFOSYSTCH,EQ,20-Sep-2002,3495.8,3400.0,3519.0,3400.0,3509.7,3506.3,3476.21,586746,2039651588.75,-,      55343,          9.43
682,INFOSYSTCH,EQ,23-Sep-2002,3506.3,3510.0,3524.8,3467.0,3470.2,3483.5,3495.72,459819,1607399748.55,-,      57583,         12.52
